0.6423663482487011,0.28641545281823944
0.6904795586362994,0.32248425133257963
0.9133353677143727,0.47407859196654195
0.6423663482487011,0.28641545281823944
0.9133353677143727,0.47407859196654195
0.6904795586362994,0.32248425133257963
0.6974892835272506,0.24276124636809937
0.4270852684376742,0.31290345978095313
0.5770096675936963,0.3320485023689071
0.9008894536213469,0.6689149804313431
0.4928835002635741,0.40363473188243215
0.7266242038216559,0.0801811624591126
0.44883435582822095,0.31756896909354904
0.5293527345709984,0.41642105263157897
0.6604986365407088,0.3038714390065741
0.3676582761250953,0.4834447756384435
0.2072499039323685,0.30401529636711283
0.3796641791044777,0.44706151383489595
0.458651205370766,0.3989354442473044
0.6495702800110895,0.32431828341528834
0.6443084136493878,0.20744998507017012
0.7790339157245633,0.28203342618384397
0.7716741405082211,0.4404668706853606
0.796942060085837,0.31791680314444803
0.5728593595711666,0.24074444666800082
0.6817874069058903,0.40330388013830204
0.7248056106113737,0.46912634114298224
0.6389997898718219,0.35485200192294475
0.6869362816409661,0.3848119460193245
0.4070476902004731,0.4273884239888424
0.6029227080716978,0.32671300893743793
0.39393939393939403,0.3036367709655738
0.7565007749268124,0.34355960146226083
0.49728126544735546,0.4075452546100491
0.8201058201058201,0.321681482597559
0.6457514568369699,0.3314020857473927
0.6473444613050074,0.39271840962754206
0.7743871078347334,0.5468151122467604
0.7018846373500858,0.34493800804663755
0.6050893863746174,0.40844865258557894
0.7007834846412138,0.2839258114374034
0.6647424511545292,0.29653552554315915
0.5762205247426103,0.23088583609663663
0.595191797772671,0.4753137446456751
0.6095717884130981,0.3789289464473225
